# AUTO-GENERATED by tools/build_questline_dag.py -- DO NOT EDIT, re-emit.
# TIER 1 of docs/specs/SPEC-questline-dag-20260728.md: EMIT THE GRAPH, ASSERT NOTHING.
# Directed edges over EVENT FLAGS. target_flag is always a live AP check.
#   sense=set     the source must be SET   -> a PREREQUISITE. A CANDIDATE access rule, not one yet.
#   sense=clear   the source must be CLEAR -> an EXCLUSION. Never an access rule; this is the
#                 argument FOR the missable tag.
#   sense=unknown the corpus does not encode the polarity. UNUSABLE. Tallied, never guessed.
# 🛑 NOTHING IN THE WORLD READS THIS FILE. Every check named here keeps its missable tag.
# 🛑 An edge is CO-OCCURRENCE + a polarity rule, not proof: datamine_lot_gates pairs every flag test
#   in an event with every award in it, so a test on a branch that never reaches the award is here.
# 🛑 ABSENCE IS NOT SAFETY. The three AWARD-SITE corpora (lot_gates, esd_gifts, treasure_enablers)
#   pair a flag test with an award in the same event, so a questline that gates whether a FIGHT
#   EXISTS leaves them no trace at all -- f510110 (Fortissax) was absent from them BY CONSTRUCTION
#   and still is, which the acceptance block below asserts.
# 🛑 THE FOURTH CORPUS, `questline_conditions` (#1085), IS NOT AN AWARD-SITE PAIRING: it resolves
#   the guard cone of the award itself, per branch, through the setters -- so f510110 IS in this
#   table now, with its ancestry, and its citation places the source. Those edges are DELIBERATELY
#   INERT: their group_semantics is always `unknown` (a cone unions the arms of a disjunction, so
#   its roots are neither proven alternatives nor a proven conjunction) and this file's own rule is
#   that a consumer may act on `any`/`all` only. Cones with an UNREADABLE guard are refused
#   wholesale and counted; the corpus emits no `clear` edge because it resolves no
#   IRREVERSIBLE-arm root to read an exclusion off.
# alt_group groups edges READ AT ONE SITE; `group_semantics` says what that grouping MEANS, and it
#   is `unknown` unless the data proves otherwise -- `any` only for separate call sites of one
#   common event (f400191's three triggers), `all` only for the `&&` conjuncts of one enabler
#   condition (f1039537050's three). 🛑 An earlier version called EVERY group "alternatives"; that
#   was OUR claim wearing the game's clothes, and an OR read of a conjunction is an
#   UNDER-constrained rule. A consumer may act on `any` / `all` only.
# source_locator: how the source's region was placed -- flag_decode > setter_map > common_map >
#   test_map (WEAKEST: where the flag MATTERS, not where it lives -- good enough for a missable tag,
#   never for an access rule). Empty = unplaced. `esd_talk_map` = the talk ESD that SETS it;
#   `map_id` = a MAP_ACCESS root, whose source names its map outright rather than decoding a flag.
# source_kind `item` / `map_access` and a NAMESPACED source (`goods:8191`, `map:m12_03`) come from
#   the extractor corpus: a possession or map-reach requirement is not an event flag, and goods ids
#   and event flags are different ID SPACES -- the prefix is there so nothing reads one as the other.
# MEASURED THIS RUN (recomputed on every emit; the tool hard-fails on a degenerate parse):
#   edges 2060 over 588 target check(s) | sense: set 1914, clear 22, unknown 124
#   by tool: esd_gifts 111, lot_gates 176, questline_conditions 1761, treasure_enablers 12
#   source kind: check 5, item 77, map_access 579, npc_state 555, world 844
#   targets: 555 with a PREREQUISITE (sense=set), 16 with an EXCLUSION (sense=clear)
#   CORROBORATION, ALL corpora BLENDED (the per-corpus figures below are the ones that mean anything -- see the split): 95 of 588 target check(s) are ALREADY missable-tagged (16%); the tag set holds 288 checks in total
#   CORROBORATION, award-site corpora (the ratchet's population): 87 of 163 target check(s) already missable-tagged (53%)
#   CORROBORATION, #1085 extractor corpus: 47 of 495 target check(s) already missable-tagged (9%)
#   cross-region edges: 375 (132 whose target is NOT missable-tagged)
#   alt_group semantics: all 2, any 11, single 447, unknown 315 (a group claims OR/AND only where the DATA proves it)
#   edges DEGRADED to unusable by a guard (each is a refusal, not a loss): context-branch-unresolved 7, enabler-not-an-eventflag-test-above-the-enable 2, esd-paths-disagree 3, esd-received-memo 82, lot_gates-senses-disagree 2, treasure-verb-crossproduct 28
#   source flags LABELLED from FromSoft's own event names: 1133 of 2060 edge(s) (55%); by emevd_batch 11, emevd_event 593, esd_talk 529
#   source region located by: none 1061, esd_talk_map 144, flag_decode 455, map_id 221, setter_map 164, test_map 15
#   dropped rows (a filter with no tally is a lie): esd_gifts:duplicate-row 3, esd_gifts:lot-has-no-flag 51, esd_gifts:self-loop 1, esd_gifts:sentinel-source 2, esd_gifts:target-not-a-live-check 130, lot_gates:duplicate-row 51, questline_conditions:cone-unreadable 4377, questline_conditions:duplicate-row 75, questline_conditions:target-not-a-live-check 2783, treasure_enablers:duplicate-row 3, treasure_enablers:no-entity-handle 66
#   contexts with NO polarity rule (-> unknown, never guessed): !EventFlag 1, ? 6, EventFlag 1, GotoIf 2, if 1
# ACCEPTANCE (SPEC §7, asserted on the finished pipeline by name):
#   [ok] f400191 Golden Seed / Stormhill Shack -- 3 triggers in ONE alt_group with semantics=any (separate call sites of one common event); found gates [3708, 3709, 1041389414] in 1 group(s), semantics ['any']
#   [ok] f400191 polarity -- every trigger is a POSITIVE prerequisite (commonarg/WaitFor); senses ['set']
#   [ok] f1039537050 Gelmir enabler -- a CONJUNCTION, not alternatives -- three `&&` conjuncts of one WaitFor must read semantics=all; got ['all']
#   [ok] f400001 Rold Medallion (Melina handover) -- the easy end of the graph: 1 ESD-gift edge(s)
#   [ok] f65660 <- 11007992 -- the EndIf INVERSION -- `EndIf(EventFlag(X))` ends the event when X is SET, so the award below needs X CLEAR; reading it the naive way mints a false prerequisite. senses ['clear']
#   [ok] f400470 <- 1047419201 -- the ESD gate_sense=1 mapping -- Great-Jar's Arsenal is handed over behind a SET flag; if the 1/0 mapping inverts, this is the fixture that says so. senses ['set']
#   [ok] f580600 <- 9146 (treasure enabler) -- the one known real cross-region prerequisite; senses ['set']
#   [ok] f510110 Fortissax -- STILL ABSENT from every AWARD-SITE corpus -- an award-site corpus cannot see an arena-existence gate and must not start claiming to; the blind spot of SPEC §5 is unchanged. award-site edges: 0
#   [ok] f510110 Fortissax -- PRESENT via the #1085 extractor corpus, with its ancestry -- Deeproot map access (map:m12_03), Champions defeat (f12030800) and the Cursemark of Death chain (goods:8191) must all be sources; missing nothing of 58 extractor edge(s)
#   [ok] the #1085 extractor corpus claims NO group semantics -- a cone is an over-approximation (OR arms unioned), so no group of its roots may read as `any` or `all`; semantics seen: ['single', 'unknown']
source_flag	target_flag	sense	evidence	tool	source_label	source_label_ja	label_source	label_setters	basis	alt_group	group_semantics	source_kind	source_region	source_locator	target_region	cross_region	target_ap_id	target_name
4651	171	set	cone root DIALOGUE_STEP(4651) at talk/m00_00_00_00-only/t000001000.py:t000001000_x7 set by talk/m00_00_00_00-only/t000001000.py:t000001000_x35	questline_conditions	set by NPC talk 000001000 on m00_00_00_00		esd_talk	1	extractor-cone-root-budget-capped	questline_conditions:171:talk/m00_00_00_00-only/t000001000.py:t000001000_x7:	unknown	npc_state			Stormveil	unknown	7770001	Stormveil :: Godrick's Great Rune - Godrick [f171]
4652	171	set	cone root DIALOGUE_STEP(4652) at talk/m00_00_00_00-only/t000001000.py:t000001000_x7 set by talk/m00_00_00_00-only/t000001000.py:t000001000_x34	questline_conditions	set by NPC talk 000001000 on m00_00_00_00		esd_talk	2	extractor-cone-root-budget-capped	questline_conditions:171:talk/m00_00_00_00-only/t000001000.py:t000001000_x7:	unknown	npc_state			Stormveil	unknown	7770001	Stormveil :: Godrick's Great Rune - Godrick [f171]
4653	171	set	cone root DIALOGUE_STEP(4653) at talk/m00_00_00_00-only/t000001000.py:t000001000_x7 set by talk/m00_00_00_00-only/t000001000.py:t000001000_x59	questline_conditions	set by NPC talk 000001000 on m00_00_00_00		esd_talk	2	extractor-cone-root-budget-capped	questline_conditions:171:talk/m00_00_00_00-only/t000001000.py:t000001000_x7:	unknown	npc_state			Stormveil	unknown	7770001	Stormveil :: Godrick's Great Rune - Godrick [f171]
4655	171	set	cone root DIALOGUE_STEP(4655) at talk/m00_00_00_00-only/t000001000.py:t000001000_x7 set by talk/m00_00_00_00-only/t000001000.py:t000001000_x36	questline_conditions	set by NPC talk 000001000 on m00_00_00_00		esd_talk	2	extractor-cone-root-budget-capped	questline_conditions:171:talk/m00_00_00_00-only/t000001000.py:t000001000_x7:	unknown	npc_state			Stormveil	unknown	7770001	Stormveil :: Godrick's Great Rune - Godrick [f171]
4698	171	set	cone root DIALOGUE_STEP(4698) at talk/m00_00_00_00-only/t000001000.py:t000001000_x7 set by talk/m00_00_00_00-only/t000001000.py:t000001000_x23	questline_conditions	set by NPC talk 000001000 on m00_00_00_00		esd_talk	2	extractor-cone-root-budget-capped	questline_conditions:171:talk/m00_00_00_00-only/t000001000.py:t000001000_x7:	unknown	npc_state			Stormveil	unknown	7770001	Stormveil :: Godrick's Great Rune - Godrick [f171]
7609	171	set	cone root BOSS_KILL(7609) at talk/m00_00_00_00-only/t000001000.py:t000001000_x7 set by m14_00_00_00.emevd.dcx.js:14002165	questline_conditions					extractor-cone-root-budget-capped	questline_conditions:171:talk/m00_00_00_00-only/t000001000.py:t000001000_x7:	unknown	world	Raya Lucaria Academy	setter_map	Stormveil	yes	7770001	Stormveil :: Godrick's Great Rune - Godrick [f171]
9000	171	set	cone root DIALOGUE_STEP(9000) at talk/m00_00_00_00-only/t000001000.py:t000001000_x7 set by talk/m00_00_00_00-only/t000001000.py:t000001000_x23	questline_conditions	preconstructor	プリコンストラクタ	emevd_event	3	extractor-cone-root-budget-capped	questline_conditions:171:talk/m00_00_00_00-only/t000001000.py:t000001000_x7:	unknown	npc_state			Stormveil	unknown	7770001	Stormveil :: Godrick's Great Rune - Godrick [f171]
9001	171	set	cone root BOSS_KILL(9001) at talk/m00_00_00_00-only/t000001000.py:t000001000_x7 set by common.emevd.dcx.js:901	questline_conditions	Michaela cutscene playback	ミケラカットシーン再生	emevd_event	6	extractor-cone-root-budget-capped	questline_conditions:171:talk/m00_00_00_00-only/t000001000.py:t000001000_x7:	unknown	world			Stormveil	unknown	7770001	Stormveil :: Godrick's Great Rune - Godrick [f171]
9104	171	set	cone root BOSS_KILL(9104) at talk/m00_00_00_00-only/t000001000.py:t000001000_x7 set by m11_00_00_00.emevd.dcx.js:11002800	questline_conditions	Defeat Margit	マルギット撃破	emevd_event	1	extractor-cone-root-budget-capped	questline_conditions:171:talk/m00_00_00_00-only/t000001000.py:t000001000_x7:	unknown	world	Leyndell	setter_map	Stormveil	yes	7770001	Stormveil :: Godrick's Great Rune - Godrick [f171]
9118	171	set	cone root BOSS_KILL(9118) at talk/m00_00_00_00-only/t000001000.py:t000001000_x7 set by m14_00_00_00.emevd.dcx.js:14002800	questline_conditions	Defeat Renara	レナラ撃破	emevd_event	1	extractor-cone-root-budget-capped	questline_conditions:171:talk/m00_00_00_00-only/t000001000.py:t000001000_x7:	unknown	world	Raya Lucaria Academy	setter_map	Stormveil	yes	7770001	Stormveil :: Godrick's Great Rune - Godrick [f171]
9130	171	set	cone root BOSS_KILL(9130) at talk/m00_00_00_00-only/t000001000.py:t000001000_x7 set by m60_52_38_00.emevd.dcx.js:1252382800	questline_conditions	Defeat the boss	ボス撃破	emevd_event	1	extractor-cone-root-budget-capped	questline_conditions:171:talk/m00_00_00_00-only/t000001000.py:t000001000_x7:	unknown	world			Stormveil	unknown	7770001	Stormveil :: Godrick's Great Rune - Godrick [f171]
9412	171	set	cone root BOSS_KILL(9412) at talk/m00_00_00_00-only/t000001000.py:t000001000_x7 set by m60_52_38_00.emevd.dcx.js:1252382800	questline_conditions	Defeat the boss	ボス撃破	emevd_event	1	extractor-cone-root-budget-capped	questline_conditions:171:talk/m00_00_00_00-only/t000001000.py:t000001000_x7:	unknown	world			Stormveil	unknown	7770001	Stormveil :: Godrick's Great Rune - Godrick [f171]
11009260	171	set	cone root DIALOGUE_STEP(11009260) at talk/m00_00_00_00-only/t000001000.py:t000001000_x7 set by talk/m00_00_00_00-only/t000003000.py:t000003000_x31	questline_conditions	set by NPC talk 000003000 on m00_00_00_00		esd_talk	1	extractor-cone-root-budget-capped	questline_conditions:171:talk/m00_00_00_00-only/t000001000.py:t000001000_x7:	unknown	npc_state			Stormveil	unknown	7770001	Stormveil :: Godrick's Great Rune - Godrick [f171]
11109518	171	set	cone root DIALOGUE_STEP(11109518) at talk/m00_00_00_00-only/t000001000.py:t000001000_x7 set by talk/m11_10_00_00-only/t325001110.py:t325001110_x31	questline_conditions	set by NPC talk 325001000 on m10_00_00_00		esd_talk	2	extractor-cone-root-budget-capped	questline_conditions:171:talk/m00_00_00_00-only/t000001000.py:t000001000_x7:	unknown	npc_state	Roundtable Hold	esd_talk_map	Stormveil	yes	7770001	Stormveil :: Godrick's Great Rune - Godrick [f171]
14009262	171	set	cone root DIALOGUE_STEP(14009262) at talk/m00_00_00_00-only/t000001000.py:t000001000_x7 set by talk/m60_00_00_00-only/t316206000.py:t316206000_x51	questline_conditions	set by NPC talk 316206000 on m60_00_00_00		esd_talk	2	extractor-cone-root-budget-capped	questline_conditions:171:talk/m00_00_00_00-only/t000001000.py:t000001000_x7:	unknown	npc_state			Stormveil	unknown	7770001	Stormveil :: Godrick's Great Rune - Godrick [f171]
14009265	171	set	cone root DIALOGUE_STEP(14009265) at talk/m00_00_00_00-only/t000001000.py:t000001000_x7 set by talk/m60_00_00_00-only/t316206000.py:t316206000_x48	questline_conditions	set by NPC talk 316206000 on m60_00_00_00		esd_talk	2	extractor-cone-root-budget-capped	questline_conditions:171:talk/m00_00_00_00-only/t000001000.py:t000001000_x7:	unknown	npc_state			Stormveil	unknown	7770001	Stormveil :: Godrick's Great Rune - Godrick [f171]
35009360	171	set	cone root DIALOGUE_STEP(35009360) at talk/m00_00_00_00-only/t000001000.py:t000001000_x7 set by talk/m00_00_00_00-only/t000003000.py:t000003000_x71	questline_conditions	set by NPC talk 000003000 on m00_00_00_00		esd_talk	1	extractor-cone-root-budget-capped	questline_conditions:171:talk/m00_00_00_00-only/t000001000.py:t000001000_x7:	unknown	npc_state			Stormveil	unknown	7770001	Stormveil :: Godrick's Great Rune - Godrick [f171]
1034509256	171	set	cone root DIALOGUE_STEP(1034509256) at talk/m00_00_00_00-only/t000001000.py:t000001000_x7 set by talk/m60_00_00_00-only/t316206000.py:t316206000_x53	questline_conditions	set by NPC talk 316206000 on m60_00_00_00		esd_talk	1	extractor-cone-root-budget-capped	questline_conditions:171:talk/m00_00_00_00-only/t000001000.py:t000001000_x7:	unknown	npc_state	Liurnia	flag_decode	Stormveil	yes	7770001	Stormveil :: Godrick's Great Rune - Godrick [f171]
